original (cond)	sample (pos)	generated (neg)	BLEU	METEOR
how can i get rid of my acne caused by stress ?	how do i get rid of scalp acne ?		0	0
what is the easiest way to make moonshine ?	what is the easiest way to make moonshine at home ?		0	0
how do i reset gmail account password ?	how can i reset the password for my gmail account ?		0	0
why has dhoni left the captaincy from odi and t20 ?	why did ms dhoni step down from the captaincy of limited overs ?	why	4.539992969438554e-08	0.06
why do all watches show the time 10:10 when advertising ?	why does clock show 10:10 in commercials ?	why	9.118819641867017e-07	0.05755395683453238
why do people ask dumb questions on quora ?	what is the # 1 reason people ask questions on quora ?	why are some why quora ?	0.1918018354745145	0.21086829700365103
why did the spartans win the peloponnesian war ?	how did the spartans win the peloponnesian war ?	was the so	1.7471709924551733e-09	0.02185792349726776
is loving a crime ?	if i love someone , is it a crime ?		0	0
can i delete my own question after it 's been answered ?	why ca n't i delete my own quora questions ?		0	0
how could i increase my height ?	how do i increase my height after 16 ?	?	2.4787521729482488e-06	0.031007751937984496
is it truly possible that we can travel back in time ?	can we go back in time ?	what	7.838502621608071e-14	0.0
where do i start learning machine learning ?	where should i start for machine learning ?		0	0
what do i do with $ 1,000,000 ?	what should i do with $ 1,000,000 ?		0	0
what are the best ways to study organic chemistry ?	what is the best way to study organic chemistry ?		0	0
can depression and anxiety cause memory impairment and/or loss ? how to get it back ?	does anxiety cause memory loss ?		0	0
why do people ask such questions here on quora which could be easily found on the internet ?	why do so many people ask things on quora that they could just as easily google ?	why answered ?	1.7168477755006206e-10	0.09282810454253786
this time india sent nation 's largest delegation ever , so how many medals india will carry from rio olympic 2016 ?	is india going to win any medals in rio olympics 2016 ?	why quora that rio	1.235436456914866e-09	0.047430830039525695
how fast is universe expanding compared to light speed ?	how fast do we believe the universe is expanding ?		0	0
what happened in hong kong ?	what 's happening to hong kong ?	of your	9.569649639079042e-17	0.0
why is panchayati raj considered to be important ?	why is panchayati raj essential ?	why ?	4.279677422767414e-09	0.128
how can i earn from online ?	how can i earn money part time online ?		0	0
what is a good first programming language to learn ?	what is the best programming language for learning programming from scratch ?		0	0
will prostitution ever be legal in all the u.s. ( not just nevada ) ?	will prostitution ever be legal in the united states ?	's	3.9025606592368385e-15	0.0
why does n't my question show up in my profile ?	why does n't my questions appear on my profile ?	why	1.2340980390156643e-07	0.05128205128205128
why do people forget that donald trump is a successful businessman ?	how did donald trump become such a successful businessman ?	why does	4.0955013555354697e-10	0.07476568622958138
how can an occasional runner train for a half marathon ?	what are some tips on training for a half marathon ?		0	0
what are some problems encountered in chemical engineering ?	what are some problems a chemical engineer might encounter ?		0	0
what do you think will destroy the lives on earth ?	what do you think is destroying the lives on earth ?		0	0
what would it look like to travel through time ?	what would it feel like to travel through time ?	what	1.2340980390156643e-07	0.02588996763754045
how can i earn lots of money ?	how do i earn money now ?		0	0
what is the relation between love , touch , kiss and sex ?	• what is the relation between love , touch , kiss and sex ?		0	0
what is the best business to do in small scale ?	what are the best small scale business ideas ?		0	0
is masturbations bad for health ?	is too much masturbation bad for health ?		0	0
what is it like to be an atheist ?	what does it feel like to be an atheist ?		0	0
how do i prepare for assistant manager electrical dmrc ?	how do i prepare for dmrc asst manager electrical ?		0	0
how do prepaid mobile phones work ?	how do prepaid mobile service plans work ?		0	0
what do you think about decision by the indian government to demonetise 500 and 1000 rupees note ?	what do you think about the ban on 500 and 1000 denomination notes in india ?		0	0
what might have happened if the vikings had invaded and settled in north america during middle ages ?	what would north america look like today had the vikings successfully settled it starting in 1000 ?		0	0
why does everybody hate me and treat me horribly ?	why does everybody hate me ?	so	2.1307259238645787e-13	0.0
where can i get huge selection of floor tiles in sydney ?	where can i get affordable shopping experience for floor tiles ?		0	0
which exercise type help you to increase your height ?	how do i increase the height ?		0	0
how do i gain traffic for a website ?	how do i gain traffic on my website ?		0	0
how many dance forms are there in india ?	how many dance form are there in india ?	what are some hands ?	4.493289639262571e-09	0.046511627906976744
what is the advantage of frequency modulation ?	what are the advantages of frequency modulation ?		0	0
what are some tv shows as good as breaking bad ?	what other tv series are as good as 'breaking bad ' ?		0	0
what is the biggest lie you have lived ?	what is the biggest lie in your life ?		0	0
what are some good weightlifting routines for beginners ?	what is a good weight lifting plan for beginners ?		0	0
`` how do i get rid of acne and acne… ?	how can i get rid of pimples all over my face ?		0	0
what is the cheapest food ?	which is the cheapest food ?		0	0
would the world be a better or worse place if everyone spoke the same language ?	would it better if the whole world spoke in one common language ?	why world ?	6.513150285974934e-10	0.09799852182996197
what are the safety precautions on handling shotguns proposed by the nra in north carolina ?	what are the safety precautions on handling shotguns proposed by the nra in vermont ?		0	0
what is the value of human life ?	what is the value of life ?	what are some	3.403024417548223e-09	0.08773524404491692
